LATITUDE,LONGITUDE,FIRE_DATE,AP_EN,PV_EN,COUNTRY,ISO3
19.724512520352693,99.31482620556828,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.72442305876811,99.3142528160461,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724422891278905,99.31434835144071,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.72442272373878,99.31444388683434,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724422556147747,99.314539422227,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724422388505808,99.31463495761868,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724422220812965,99.31473049300936,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724422053069205,99.31482602839908,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724332256451063,99.31444370988116,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.72433208886086,99.31453924522005,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724331921219758,99.31463478055797,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.72433175352774,99.31473031589488,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.72433158578481,99.31482585123084,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724241789162438,99.31444353292892,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.72424162157306,99.31453906821406,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724241453932784,99.3146346034982,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724241286241604,99.31473013878136,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724241118499503,99.31482567406356,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.72424095070651,99.3149212093448,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724151321872878,99.3144433559777,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724151154284336,99.31453889120908,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724150986644894,99.31463442643944,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.72415081895454,99.31472996166886,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.72415065121328,99.3148254968973,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724150483421116,99.31492103212474,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724060854582422,99.31444317902744,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.72406068699471,99.31453871420504,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724060519356097,99.31463424938168,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724060351666573,99.31472978455731,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.724060183926145,99.314825319732,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.72397038729104,99.31444300207816,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.723970219704167,99.314538537202,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.72397005206639,99.31463407232488,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.7239698843777,99.31472960744676,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.7239697166381,99.31482514256768,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.72388075716537,99.31396514976473,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.7238794170879,99.3147294303372,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.72387924934914,99.31482496540434,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.723879081559463,99.31492050047052,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.723790457147807,99.313869438064,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.723790289868028,99.3139649730862,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.723789787723263,99.31425157814692,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.723788949797196,99.3147292532286,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.72378878205926,99.314824788242,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.723699989848715,99.3138692614402,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.722342645668768,99.3140576805237,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.72234247830046,99.31415321468384,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.7222523456733,99.31396196970064,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.72216221283831,99.31377072492953,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.722162045624355,99.31386625898512,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.722161878359508,99.3139617930397,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.72207191268415,99.31367501437428,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.722071745521937,99.31377054837706,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.722071243729875,99.3140571503796,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.721981612476533,99.31357930392652,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.721981445366044,99.31367483787652,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.721981278204662,99.31377037182558,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.721981110992367,99.31386590577364,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.721890141735216,99.31415233084648,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718746396298297,99.30096271814702,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718746235935477,99.30105825028836,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718746075521757,99.30115378242874,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71874591505715,99.3012493145682,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71874575454164,99.30134484670673,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.7187451119707,99.30172697525144,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718656249409825,99.30077148465506,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71865608914957,99.30086701674452,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71865592883844,99.30096254883306,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71865576847641,99.30105808092064,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71865560806348,99.3011536130073,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71865544759967,99.301249145093,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718655287084964,99.3013446771778,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718654805235488,99.30163127342652,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71865464451721,99.30172680550751,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71856578194745,99.30077131544952,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718565621688008,99.30086684748524,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718565461377665,99.30096237952004,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71856530101643,99.30105791155388,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718565140604294,99.30115344358678,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718564980141284,99.30124897561876,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71856481962737,99.3013445076498,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71856433778029,99.30163110373728,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.7185641770628,99.30172663576457,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71856369460501,99.3020132318408,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718475154225523,99.3008666782269,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71847499391598,99.30096221020791,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718474833555543,99.30105774218804,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718474673144204,99.3011532741672,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71847451268198,99.30124880614544,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71847370960748,99.30172646602254,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718473227152074,99.30201306193756,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71847306623182,99.30210859390732,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718387085286388,99.29943352994778,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71838692574101,99.29952906188907,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718386766144743,99.29962459382946,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718384686762125,99.30086650896948,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718384526453377,99.30096204089678,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71838436609373,99.30105757282315,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718384205683197,99.30115310474858,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718384045221768,99.30124863667308,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71838388470945,99.30134416859664,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71838243780843,99.3022039558664,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718296617810186,99.2994333614974,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71829645826561,99.299528893385,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718296298670133,99.29962442527162,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718296139023767,99.29971995715734,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718295979326506,99.2998154890421,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718295819578355,99.29991102092596,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71829405898986,99.30096187158657,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718293738221263,99.30115293533088,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71829357776064,99.30124846720165,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718293417249114,99.30134399907143,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71829293540919,99.30163059467526,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718205990789283,99.2995287248818,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718205831194595,99.29962425671472,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718205671549025,99.29971978854668,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71820551185256,99.29981532037772,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.7182053521052,99.29991085220782,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71811536371816,99.29962408815872,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71811520407337,99.29971961993697,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718115044377697,99.29981515171426,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71811488463113,99.2999106834906,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.718024736596803,99.29971945132816,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71802457690192,99.29981498305172,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.717762412920862,99.232655444909,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.717672192725363,99.23246424995496,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71767206886122,99.23255978199276,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.716851207351063,99.29818876297276,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71676105743562,99.29799753326178,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.716760898667797,99.29809306424974,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71676073984908,99.2981885952368,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71667074864729,99.29790183469906,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71667058993114,99.29799736563425,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71667027234618,99.29818842750176,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.716670113477363,99.29828395843414,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.716580281141127,99.29790166712615,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71658012242576,99.29799719800758,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71648997229772,99.29780596872556,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71630935445081,99.2976145722468,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.716298618398543,99.30401512862557,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71629780804113,99.3044927819175,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.716297645816987,99.30458831257306,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.716208150939597,99.30401495761738,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.716207502758643,99.30439708003792,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.716207340586195,99.30449261064066,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.716207178362858,99.30458814124248,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71611768347973,99.30401478661015,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.716117035301995,99.30439690881576,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71602737793537,99.30391908510386,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.716026081179248,99.3046833290776,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.716025918855745,99.30477885957004,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71594795976289,99.29732731109064,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.7159370723376,99.30382338370502,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.715936910472877,99.30391891415226,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71593561372318,99.30468315769612,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.715935451400483,99.30477868813486,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.71584660487339,99.30382321280813,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.715846281094656,99.30401427359418,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.715755975545143,99.30391857225192,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.715755813631134,99.30401410259074,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.70905519441811,99.30753592574156,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.708964890651817,99.3074402265472,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.70887442314798,99.30744005368211,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.70769769031197,99.30781990860754,2021-01-01,Chai Prakan,Chiang Mai,Thailand,THA
