LATITUDE,LONGITUDE,FIRE_DATE,AP_EN,PV_EN,COUNTRY,ISO3
19.686268839550557,99.30071096885192,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.68617837176147,99.30071079998125,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.686088063894942,99.3006151183489,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.68608790397148,99.3007106311115,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.685817459360493,99.3001370488837,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.68254588294341,99.30882244951322,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.68244946983441,99.31226065481016,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.679230862558924,99.28942776828518,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67923070863738,99.28952327707968,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67914054847676,99.28933209707183,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67914039460677,99.28942760581366,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.679140240686,99.28952311455456,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67914008671444,99.28961862329456,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67905023434138,99.28923642596575,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67905008052293,99.28933193465484,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.679049926653708,99.28942744334304,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67904977273369,99.28952295203032,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67674883777716,99.31291816140498,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67642881107845,99.28789461784172,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67633834308584,99.28789445625574,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67611406398856,99.31377649262724,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67540561557509,99.3048929932876,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.675343195107025,99.2878926788691,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67489100810194,99.28779636476516,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.674890242485507,99.28827389593972,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.674799774480444,99.28827373415456,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67453051094473,99.28693616446084,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.674208371315025,99.31711549020282,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.6742082027126,99.31721099577568,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67411824059585,99.31692430119652,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.6741180720958,99.31701980671777,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.674117734943387,99.31721081775729,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.674117566291027,99.31730632327556,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.674027941271657,99.31682861787124,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67402777282321,99.31692412333987,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.674027604324,99.31701962880751,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67402743577401,99.3171151342742,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.674027267173265,99.31721063973988,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.674027098521737,99.31730614520455,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67402692981946,99.31740165066826,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67393730504966,99.31692394548423,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67393713655128,99.31701945089829,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67393696800214,99.31711495631136,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.673936799402224,99.31721046172343,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.673936630751538,99.31730596713452,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.673846668777653,99.31701927299002,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67384650022934,99.31711477834948,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.673846331630276,99.317210283708,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67375603245565,99.31711460038863,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67375586385741,99.31721010569352,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.673494155168555,99.3116702716774,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.672888624856647,99.29524220337824,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.672888467891937,99.29533770836518,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67267411519697,99.31501136212697,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67240371552976,99.31443780466635,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.671450769147366,99.28931829483714,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.671450615342327,99.28941379902297,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67136045486959,99.28922262836343,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.671360301116074,99.2893181324966,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.671360147311784,99.28941363662882,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67135999345675,99.28950914076016,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67126998683661,99.28922246607736,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67126983308385,99.28931797015692,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67126967928034,99.28941347423556,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.671179365050723,99.28931780781816,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.671179211247978,99.28941331184322,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67117859552937,99.2897953279345,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67117844147282,99.28989083195506,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67108797344337,99.28989066929569,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67108781933683,99.28998617326177,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67086609675611,99.31424379800326,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67086592970745,99.31433930162274,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.6707757959244,99.3141481181156,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.670775628927327,99.31424362168244,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67068549503937,99.31405243833508,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.67068532809388,99.31414794184934,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.670685161097623,99.31424344536264,2024-01-01,Chai Prakan,Chiang Mai,Thailand,THA
