LATITUDE,LONGITUDE,FIRE_DATE,AP_EN,PV_EN,COUNTRY,ISO3
19.74986730885935,99.30092546708448,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.74986714827396,99.30102101773164,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.749866987637585,99.30111656837784,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.74986682695023,99.30121211902312,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.7498666662119,99.30130766966748,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.74986650542259,99.30140322031086,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.749776681128463,99.3010208480954,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.749776520492883,99.30111639868778,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.74977635980633,99.3012119492792,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.749776199068787,99.30130749986972,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.74977603828028,99.30140305045929,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.74968717672019,99.30044737520932,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.74968621398206,99.30102067846012,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.74968605334728,99.30111622899864,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.74968589266152,99.30121177953625,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.74968573192477,99.30130733007287,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.74960670746552,99.29442752313574,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.749596709568085,99.30044720589802,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.74959654923997,99.30054275638832,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.749247814117304,99.2926114029623,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.74897828218468,99.29146430595004,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.748974221819054,99.293948610855,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.748888125858688,99.29127304141224,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.74888797043073,99.29136859156024,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.74888781495177,99.29146414170734,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.748887659421857,99.29155969185352,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
19.74879796932481,99.29108177708709,2020-01-01,Chai Prakan,Chiang Mai,Thailand,THA
